"hod";"cod";"N";"disease";"total.cod";"total.hod";"total";"prop.cod";"prop.total"
17;"K51";6;"Ulcerative colitis";84;23617;513095;0,0714285714285714;0,0460285132382892
17;"K52";4;"Other noninfective gastroenteritis and colitis";62;23617;513095;0,0645161290322581;0,0460285132382892
17;"K55";81;"Vascular disorders of intestine";1659;23617;513095;0,0488245931283906;0,0460285132382892
17;"K56";63;"Paralytic ileus and intestinal obstruction without hernia";1428;23617;513095;0,0441176470588235;0,0460285132382892
17;"K57";20;"Diverticular disease of intestine";526;23617;513095;0,0380228136882129;0,0460285132382892
17;"K58";1;"Irritable bowel syndrome";31;23617;513095;0,032258064516129;0,0460285132382892
17;"K59";3;"Other functional intestinal disorders";87;23617;513095;0,0344827586206897;0,0460285132382892
17;"K60";2;"Fissure and fistula of anal and rectal regions";21;23617;513095;0,0952380952380952;0,0460285132382892
17;"K61";3;"Abscess of anal and rectal regions";58;23617;513095;0,0517241379310345;0,0460285132382892
17;"K62";2;"Other diseases of anus and rectum";39;23617;513095;0,0512820512820513;0,0460285132382892
17;"K63";48;"Other diseases of intestine";993;23617;513095;0,0483383685800604;0,0460285132382892
17;"K65";51;"Peritonitis";1057;23617;513095;0,0482497634815516;0,0460285132382892
17;"K66";5;"Other disorders of peritoneum";90;23617;513095;0,0555555555555556;0,0460285132382892
17;"K70";601;"Alcoholic liver disease";12860;23617;513095;0,0467340590979782;0,0460285132382892
17;"K71";1;"Toxic liver disease";56;23617;513095;0,0178571428571429;0,0460285132382892
17;"K72";139;"Hepatic failure, not elsewhere classified";3387;23617;513095;0,0410392677886035;0,0460285132382892
17;"K73";1;"Chronic hepatitis, not elsewhere classified";38;23617;513095;0,0263157894736842;0,0460285132382892
17;"K74";580;"Fibrosis and cirrhosis of liver";12486;23617;513095;0,0464520262694217;0,0460285132382892
17;"K75";12;"Other inflammatory liver diseases";336;23617;513095;0,0357142857142857;0,0460285132382892
17;"K76";55;"Other diseases of liver";1137;23617;513095;0,0483729111697449;0,0460285132382892
17;"K80";37;"Cholelithiasis";756;23617;513095;0,0489417989417989;0,0460285132382892
17;"K81";23;"Cholecystitis";623;23617;513095;0,0369181380417336;0,0460285132382892
17;"K82";16;"Other diseases of gallbladder";303;23617;513095;0,0528052805280528;0,0460285132382892
17;"K83";15;"Other diseases of biliary tract";401;23617;513095;0,0374064837905237;0,0460285132382892
17;"K85";82;"Acute pancreatitis";1551;23617;513095;0,0528691166989039;0,0460285132382892
17;"K86";2;"Other diseases of pancreas";102;23617;513095;0,0196078431372549;0,0460285132382892
17;"K90";5;"Intestinal malabsorption";60;23617;513095;0,0833333333333333;0,0460285132382892
17;"K92";143;"Other diseases of digestive system";3181;23617;513095;0,0449544168500472;0,0460285132382892
17;"L02";10;"Cutaneous abscess, furuncle, and carbuncle";172;23617;513095;0,0581395348837209;0,0460285132382892
17;"L03";2;"Cellulitis";126;23617;513095;0,0158730158730159;0,0460285132382892
17;"L08";2;"Other local infections of skin and subcutaneous tissue";21;23617;513095;0,0952380952380952;0,0460285132382892
17;"L10";2;"Pemphigus";31;23617;513095;0,0645161290322581;0,0460285132382892
17;"L40";1;"Psoriasis";10;23617;513095;0,1;0,0460285132382892
17;"L51";1;"Erythema multiforme";46;23617;513095;0,0217391304347826;0,0460285132382892
17;"L85";1;"Other epidermal thickening";2;23617;513095;0,5;0,0460285132382892
17;"L89";27;"Decubitus ulcer";645;23617;513095;0,0418604651162791;0,0460285132382892
17;"L90";3;"Atrophic disorders of the skin";79;23617;513095;0,0379746835443038;0,0460285132382892
17;"L98";6;"Other disorders of skin and subcutaneous tissue, not elsewhere classified";167;23617;513095;0,0359281437125748;0,0460285132382892
17;"M00";6;"Pyogenic arthritis";88;23617;513095;0,0681818181818182;0,0460285132382892
17;"M06";43;"Other rheumatoid arthritis";1228;23617;513095;0,0350162866449511;0,0460285132382892
17;"M10";4;"Gout";79;23617;513095;0,0506329113924051;0,0460285132382892
17;"M13";6;"Other arthritis";99;23617;513095;0,0606060606060606;0,0460285132382892
17;"M15";1;"Polyarthrosis";9;23617;513095;0,111111111111111;0,0460285132382892
17;"M17";2;"Gonarthrosis [arthrosis of knee]";14;23617;513095;0,142857142857143;0,0460285132382892
17;"M19";12;"Other arthrosis";223;23617;513095;0,0538116591928251;0,0460285132382892
17;"M25";8;"Other joint disorders, not elsewhere classified";75;23617;513095;0,106666666666667;0,0460285132382892
17;"M31";4;"Other necrotizing vasculopathies";65;23617;513095;0,0615384615384615;0,0460285132382892
17;"M32";39;"Systemic lupus erythematosus";644;23617;513095;0,0605590062111801;0,0460285132382892
17;"M33";1;"Dermatopolymyositis";79;23617;513095;0,0126582278481013;0,0460285132382892
17;"M34";9;"Systemic sclerosis";197;23617;513095;0,0456852791878173;0,0460285132382892
17;"M35";2;"Other systemic involvement of connective tissue";44;23617;513095;0,0454545454545455;0,0460285132382892
17;"M45";1;"Ankylosing spondylitis";11;23617;513095;0,0909090909090909;0,0460285132382892
17;"M46";1;"Other inflammatory spondylopathies";8;23617;513095;0,125;0,0460285132382892
17;"M47";2;"Spondylosis";19;23617;513095;0,105263157894737;0,0460285132382892
17;"M51";2;"Other intervertebral disc disorders";18;23617;513095;0,111111111111111;0,0460285132382892
17;"M54";1;"Dorsalgia";23;23617;513095;0,0434782608695652;0,0460285132382892
17;"M60";1;"Myositis";11;23617;513095;0,0909090909090909;0,0460285132382892
17;"M62";12;"Other disorders of muscle";318;23617;513095;0,0377358490566038;0,0460285132382892
17;"M72";8;"Fibroblastic disorders";223;23617;513095;0,0358744394618834;0,0460285132382892
17;"M79";25;"Other soft tissue disorders, not elsewhere classified";470;23617;513095;0,0531914893617021;0,0460285132382892
17;"M80";2;"Osteoporosis with pathological fracture";51;23617;513095;0,0392156862745098;0,0460285132382892
17;"M81";5;"Osteoporosis without pathological fracture";127;23617;513095;0,0393700787401575;0,0460285132382892
17;"M84";6;"Disorders of continuity of bone";61;23617;513095;0,0983606557377049;0,0460285132382892
17;"M86";6;"Osteomyelitis";95;23617;513095;0,0631578947368421;0,0460285132382892
17;"M89";2;"Other disorders of bone";29;23617;513095;0,0689655172413793;0,0460285132382892
17;"M95";1;"Other acquired deformities of musculoskeletal system and connective tissue";4;23617;513095;0,25;0,0460285132382892
17;"N01";1;"Rapidly progressive nephritic syndrome  ";7;23617;513095;0,142857142857143;0,0460285132382892
17;"N03";8;"Chronic nephritic syndrome  ";279;23617;513095;0,028673835125448;0,0460285132382892
17;"N04";3;"Nephrotic syndrome  ";100;23617;513095;0,03;0,0460285132382892
17;"N05";7;"Unspecified nephritic syndrome  ";120;23617;513095;0,0583333333333333;0,0460285132382892
17;"N10";3;"Acute tubulo-interstitial nephritis";73;23617;513095;0,0410958904109589;0,0460285132382892
17;"N11";6;"Chronic tubulo-interstitial nephritis";145;23617;513095;0,0413793103448276;0,0460285132382892
17;"N12";6;"Tubulo-interstitial nephritis, not specified as acute or chronic";273;23617;513095;0,021978021978022;0,0460285132382892
17;"N13";12;"Obstructive and reflux uropathy";199;23617;513095;0,0603015075376884;0,0460285132382892
17;"N15";7;"Other renal tubulo-interstitial diseases";138;23617;513095;0,0507246376811594;0,0460285132382892
17;"N17";67;"Acute renal failure";1488;23617;513095;0,0450268817204301;0,0460285132382892
17;"N18";348;"Chronic renal failure";7638;23617;513095;0,0455616653574234;0,0460285132382892
17;"N19";88;"Unspecified renal failure";1720;23617;513095;0,0511627906976744;0,0460285132382892
17;"N20";13;"Calculus of kidney and ureter";231;23617;513095;0,0562770562770563;0,0460285132382892
17;"N26";1;"Unspecified contracted kidney";11;23617;513095;0,0909090909090909;0,0460285132382892
17;"N28";6;"Other disorders of kidney and ureter, not elsewhere classified";155;23617;513095;0,0387096774193548;0,0460285132382892
17;"N30";3;"Cystitis";33;23617;513095;0,0909090909090909;0,0460285132382892
17;"N32";2;"Other disorders of bladder";21;23617;513095;0,0952380952380952;0,0460285132382892
17;"N35";1;"Urethral stricture";15;23617;513095;0,0666666666666667;0,0460285132382892
17;"N36";1;"Other disorders of urethra";12;23617;513095;0,0833333333333333;0,0460285132382892
17;"N39";74;"Other disorders of urinary system";1589;23617;513095;0,0465701699181875;0,0460285132382892
17;"N40";30;"Hyperplasia of prostate";629;23617;513095;0,0476947535771065;0,0460285132382892
17;"N41";5;"Inflammatory diseases of prostate";68;23617;513095;0,0735294117647059;0,0460285132382892
17;"N49";9;"Inflammatory disorders of male genital organs, not elsewhere classified";150;23617;513095;0,06;0,0460285132382892
17;"N64";1;"Other disorders of breast";31;23617;513095;0,032258064516129;0,0460285132382892
17;"N71";2;"Inflammatory disease of uterus, except cervix";14;23617;513095;0,142857142857143;0,0460285132382892
17;"N73";1;"Other female pelvic inflammatory diseases";32;23617;513095;0,03125;0,0460285132382892
17;"N81";1;"Female genital prolapse";20;23617;513095;0,05;0,0460285132382892
17;"N85";2;"Other noninflammatory disorders of uterus, except cervix";30;23617;513095;0,0666666666666667;0,0460285132382892
17;"N93";4;"Other abnormal uterine and vaginal bleeding";29;23617;513095;0,137931034482759;0,0460285132382892
17;"O00";1;"Ectopic pregnancy";25;23617;513095;0,04;0,0460285132382892
17;"O06";2;"Unspecified abortion  ";21;23617;513095;0,0952380952380952;0,0460285132382892
17;"O14";3;"Gestational [pregnancy-induced] hypertension with significant proteinuria";105;23617;513095;0,0285714285714286;0,0460285132382892
17;"O15";5;"Eclampsia";154;23617;513095;0,0324675324675325;0,0460285132382892
17;"O34";1;"Maternal care for known or suspected abnormality of pelvic organs";3;23617;513095;0,333333333333333;0,0460285132382892
17;"O44";2;"Placenta previa";42;23617;513095;0,0476190476190476;0,0460285132382892
17;"O45";1;"Premature separation of placenta [abruptio placentae]";24;23617;513095;0,0416666666666667;0,0460285132382892
17;"O72";10;"Postpartum hemorrhage";190;23617;513095;0,0526315789473684;0,0460285132382892
17;"O74";2;"Complications of anesthesia during labor and delivery";12;23617;513095;0,166666666666667;0,0460285132382892
17;"O75";2;"Other complications of labor and delivery, not elsewhere classified";13;23617;513095;0,153846153846154;0,0460285132382892
17;"O85";2;"Puerperal sepsis";19;23617;513095;0,105263157894737;0,0460285132382892
17;"O87";2;"Venous complications in the puerperium";7;23617;513095;0,285714285714286;0,0460285132382892
17;"O88";2;"Obstetric embolism";38;23617;513095;0,0526315789473684;0,0460285132382892
17;"O96";3;"Death from any obstetric cause occurring more than 42 days but less than 1 year after delivery";24;23617;513095;0,125;0,0460285132382892
17;"O97";1;"Death from sequelae of direct obstetric causes";4;23617;513095;0,25;0,0460285132382892
17;"O99";13;"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth, and the puerperium";200;23617;513095;0,065;0,0460285132382892
17;"P00";8;"Newborn affected by maternal conditions that may be unrelated to present pregnancy";96;23617;513095;0,0833333333333333;0,0460285132382892
17;"P01";4;"Newborn affected by maternal complications of pregnancy";160;23617;513095;0,025;0,0460285132382892
17;"P02";4;"Newborn affected by complications of placenta, cord, and membranes";195;23617;513095;0,0205128205128205;0,0460285132382892
17;"P03";1;"Newborn affected by other complications of labor and delivery";81;23617;513095;0,0123456790123457;0,0460285132382892
17;"P05";2;"Slow fetal growth and fetal malnutrition";52;23617;513095;0,0384615384615385;0,0460285132382892
17;"P07";58;"Disorders related to short gestation and low birthweight, not elsewhere classified";1177;23617;513095;0,0492778249787596;0,0460285132382892
17;"P15";1;"Other birth injuries";26;23617;513095;0,0384615384615385;0,0460285132382892
17;"P20";5;"Intrauterine hypoxia";206;23617;513095;0,0242718446601942;0,0460285132382892
17;"P21";40;"Birth asphyxia";1059;23617;513095;0,0377714825306893;0,0460285132382892
17;"P22";175;"Respiratory distress of newborn";3949;23617;513095;0,0443150164598633;0,0460285132382892
17;"P23";38;"Congenital pneumonia";815;23617;513095;0,0466257668711656;0,0460285132382892
17;"P24";31;"Neonatal aspiration syndromes";863;23617;513095;0,0359212050984936;0,0460285132382892
17;"P25";3;"Interstitial emphysema and related conditions originating in the perinatal period";103;23617;513095;0,029126213592233;0,0460285132382892
17;"P26";7;"Pulmonary hemorrhage originating in the perinatal period";138;23617;513095;0,0507246376811594;0,0460285132382892
17;"P27";10;"Chronic respiratory disease originating in the perinatal period";204;23617;513095;0,0490196078431373;0,0460285132382892
17;"P28";11;"Other respiratory conditions originating in the perinatal period";479;23617;513095;0,022964509394572;0,0460285132382892
17;"P29";4;"Cardiovascular disorders originating in the perinatal period";188;23617;513095;0,0212765957446809;0,0460285132382892
17;"P36";124;"Bacterial sepsis of newborn";2575;23617;513095;0,0481553398058252;0,0460285132382892
17;"P37";1;"Other congenital infectious and parasitic diseases";14;23617;513095;0,0714285714285714;0,0460285132382892
17;"P39";2;"Other infections specific to the perinatal period";39;23617;513095;0,0512820512820513;0,0460285132382892
17;"P52";19;"Intracranial nontraumatic hemorrhage of fetus and newborn";376;23617;513095;0,050531914893617;0,0460285132382892
17;"P54";5;"Other neonatal hemorrhages";70;23617;513095;0,0714285714285714;0,0460285132382892
17;"P55";1;"Hemolytic disease of fetus and newborn";21;23617;513095;0,0476190476190476;0,0460285132382892
17;"P58";1;"Neonatal jaundice due to other excessive hemolysis";28;23617;513095;0,0357142857142857;0,0460285132382892
17;"P59";1;"Neonatal jaundice from other and unspecified causes";25;23617;513095;0,04;0,0460285132382892
17;"P60";8;"Disseminated intravascular coagulation of newborn";128;23617;513095;0,0625;0,0460285132382892
17;"P70";1;"Transitory disorders of carbohydrate metabolism specific to newborn";31;23617;513095;0,032258064516129;0,0460285132382892
17;"P76";1;"Other intestinal obstruction of newborn";12;23617;513095;0,0833333333333333;0,0460285132382892
17;"P77";12;"Necrotizing enterocolitis of newborn";349;23617;513095;0,0343839541547278;0,0460285132382892
17;"P78";2;"Other perinatal digestive system disorders";63;23617;513095;0,0317460317460317;0,0460285132382892
17;"P80";1;"Hypothermia of newborn";20;23617;513095;0,05;0,0460285132382892
17;"P83";7;"Other conditions of integument specific to newborn";90;23617;513095;0,0777777777777778;0,0460285132382892
17;"P90";1;"Convulsions of newborn";14;23617;513095;0,0714285714285714;0,0460285132382892
17;"P91";3;"Other disturbances of cerebral status of newborn";111;23617;513095;0,027027027027027;0,0460285132382892
17;"P94";1;"Disorders of muscle tone of newborn";5;23617;513095;0,2;0,0460285132382892
17;"P96";7;"Other conditions originating in the perinatal period";196;23617;513095;0,0357142857142857;0,0460285132382892
17;"Q00";9;"Anencephaly and similar malformations";237;23617;513095;0,0379746835443038;0,0460285132382892
17;"Q01";2;"Encephalocele";76;23617;513095;0,0263157894736842;0,0460285132382892
17;"Q02";3;"Microcephaly";57;23617;513095;0,0526315789473684;0,0460285132382892
17;"Q03";21;"Congenital hydrocephalus";445;23617;513095;0,0471910112359551;0,0460285132382892
17;"Q04";8;"Other congenital malformations of brain";181;23617;513095;0,0441988950276243;0,0460285132382892
17;"Q05";7;"Spina bifida";140;23617;513095;0,05;0,0460285132382892
17;"Q06";1;"Other congenital malformations of spinal cord";6;23617;513095;0,166666666666667;0,0460285132382892
17;"Q07";3;"Other congenital malformations of nervous system";45;23617;513095;0,0666666666666667;0,0460285132382892
17;"Q20";4;"Congenital malformations of cardiac chambers and connections";223;23617;513095;0,0179372197309417;0,0460285132382892
17;"Q21";21;"Congenital malformations of cardiac septa";513;23617;513095;0,0409356725146199;0,0460285132382892
17;"Q22";6;"Congenital malformations of pulmonary and tricuspid valves";109;23617;513095;0,055045871559633;0,0460285132382892
